iter	Logloss	Accuracy
882	0.1615682134	0.9625748503
883	0.1615628682	0.9625748503
884	0.1615564038	0.9625748503
885	0.1615529089	0.9625748503
886	0.1612823395	0.9640718563
887	0.1612686568	0.9640718563
888	0.1612420682	0.9640718563
889	0.1612355581	0.9640718563
890	0.1606316252	0.9640718563
891	0.1606308943	0.9640718563
892	0.160589892	0.9640718563
893	0.1605575013	0.9640718563
894	0.1605535724	0.9640718563
895	0.1603149254	0.9640718563
896	0.1603147655	0.9640718563
897	0.1601805087	0.9640718563
898	0.1601803831	0.9640718563
899	0.160170755	0.9640718563
900	0.160132174	0.9640718563
901	0.1601296613	0.9640718563
902	0.16012957	0.9640718563
903	0.1601295243	0.9640718563
904	0.1601295014	0.9640718563
905	0.1601294329	0.9640718563
906	0.1600674384	0.9640718563
907	0.160067347	0.9640718563
908	0.1600613508	0.9640718563
909	0.1600612709	0.9640718563
910	0.1600395363	0.9640718563
911	0.1598917453	0.9640718563
912	0.1598887643	0.9640718563
913	0.1597206892	0.9640718563
914	0.1597007706	0.9625748503
915	0.159592086	0.9625748503
916	0.1595161347	0.9625748503
917	0.1594825333	0.9640718563
918	0.1594789471	0.9640718563
919	0.1594344842	0.9625748503
920	0.1593849616	0.9625748503
921	0.1593477854	0.9625748503
922	0.1593477169	0.9625748503
923	0.1592323851	0.9640718563
924	0.159232111	0.9640718563
925	0.1590038916	0.9625748503
926	0.159003766	0.9625748503
927	0.1588513723	0.9625748503
928	0.1587836671	0.9625748503
929	0.15826657	0.9625748503
930	0.1582430423	0.9625748503
931	0.1581155697	0.9625748503
932	0.1580320118	0.9625748503
933	0.1578684367	0.9625748503
934	0.1577660338	0.9625748503
935	0.1577460923	0.9625748503
936	0.1576226172	0.9625748503
937	0.1575599031	0.9625748503
938	0.1570330066	0.9625748503
939	0.1569057396	0.9625748503
940	0.1568366068	0.9640718563
941	0.1568297655	0.9640718563
942	0.1568136158	0.9640718563
943	0.1567846058	0.9640718563
944	0.1567705006	0.9640718563
945	0.1567600958	0.9640718563
946	0.156229042	0.9640718563
947	0.1560718285	0.9625748503
948	0.1560717371	0.9625748503
949	0.1560695214	0.9625748503
950	0.1560672486	0.9625748503
951	0.1560656154	0.9625748503
952	0.1560035637	0.9640718563
953	0.155926653	0.9640718563
954	0.1559247685	0.9640718563
955	0.1559234094	0.9640718563
956	0.1559232609	0.9640718563
957	0.1559215706	0.9640718563
958	0.155919686	0.9640718563
959	0.1558323021	0.9640718563
960	0.155831297	0.9640718563
961	0.1558013048	0.9640718563
962	0.1557990434	0.9640718563
963	0.1557692682	0.9640718563
964	0.155763135	0.9640718563
965	0.15552587	0.9640718563
966	0.1552557346	0.9655688623
967	0.1552545239	0.9655688623
968	0.1552540442	0.9655688623
969	0.1552463006	0.9655688623
970	0.1548304758	0.9655688623
971	0.1548065597	0.9655688623
972	0.1546878244	0.9655688623
973	0.154165188	0.9655688623
974	0.1538449704	0.9655688623
975	0.1538126369	0.9655688623
976	0.1537778706	0.9655688623
977	0.1537717945	0.9655688623
978	0.1537475472	0.9655688623
979	0.1536995893	0.9655688623
980	0.1536369895	0.9655688623
981	0.1533845684	0.9655688623
982	0.1530707354	0.9655688623
983	0.1528721884	0.9655688623
984	0.1528721198	0.9655688623
985	0.1528630171	0.9655688623
986	0.1528629714	0.9655688623
987	0.1528097598	0.9655688623
988	0.1528096913	0.9655688623
989	0.1527996406	0.9655688623
990	0.1527376575	0.9655688623
991	0.1523200395	0.9655688623
992	0.1521125611	0.9655688623
993	0.1519741127	0.9655688623
994	0.1516744876	0.9655688623
995	0.1516389904	0.9655688623
996	0.151613955	0.9655688623
997	0.1515292322	0.9655688623
998	0.1513717674	0.9655688623
999	0.1510505105	0.9655688623
